year,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term_in_months,property_value,income,Credit_Score,Status
2019,466500,3.75,0.071,1325.84,360,588000,5880,841,0
2019,466500,3.875,0.1286,1325.85,360,638000,12300,721,0
2019,436500,4.125,0.0318,1325.9,360,548000,5580,876,0
2019,726500,4.375,-0.001,1325.92,360,908000,7440,715,0
2019,396500,4.125,0.2976,1326.08,360,418000,5880,506,0
2019,386500,4.99,0.539,1326.22,360,478000,7800,698,1
2019,76500,4.99,1.3598,1326.25,360,888000,4560,899,1
2019,266500,4,-0.0517,1326.44,360,328000,3600,786,0
2019,156500,3.99,0.413,1326.5,360,158000,2880,723,0
2019,206500,4.25,0.5647,1326.59,180,278000,4620,769,0
2019,136500,3.99,1.1304,1326.67,360,168000,2820,557,0
2019,476500,3.375,-0.1397,1326.75,360,878000,7920,669,0
2019,646500,3.75,0.1346,1326.82,360,718000,9180,600,0
2019,136500,3.75,0.9542,1326.87,360,138000,3600,891,0
2019,366500,3.75,0.292,1326.9,360,438000,6240,504,0
2019,306500,3.125,-0.3053,1327.1,360,308000,3540,502,0
2019,146500,4.99,0.4021,1327.1,360,178000,1800,764,1
2019,276500,3.625,0.2831,1327.25,360,288000,3300,790,0
2019,106500,3.99,1.031,1327.25,180,348000,2940,853,0
2019,606500,3.5,-0.1,1327.32,360,788000,13980,881,0
2019,286500,3.625,-0.1695,1327.37,360,428000,7260,531,0
2019,66500,4.875,1.4583,1327.44,360,78000,3300,706,1
2019,186500,3.99,0.9695,1327.5,360,218000,2820,635,0
2019,106500,4.5,0.7907,1327.5,240,318000,2160,859,0
2019,216500,4.625,0.8912,1327.5,360,268000,2160,702,0
2019,356500,4.75,0.7415,1327.59,360,518000,6960,803,0
2019,406500,3.375,-0.2576,1327.8,360,868000,4680,820,0
2019,376500,4.25,0.0908,1328.17,360,508000,19800,748,0
2019,336500,3.5,-0.241,1328.34,360,578000,12180,578,0
2019,316500,3.625,0.0794,1328.51,360,458000,4260,883,0
2019,336500,3.75,0.0335,1328.67,360,558000,6960,702,0
2019,336500,3.5,-0.2863,1329.26,360,728000,7140,733,0
2019,346500,3.75,0.168,1329.27,360,408000,4740,540,0
2019,36500,4.625,1.0746,1329.33,360,68000,600,803,0
2019,416500,4.18,0.0127,1329.4,360,588000,4500,888,0
2019,556500,4,0.3651,1329.6,360,588000,10620,837,0
2019,366500,3.625,-0.0447,1329.78,360,468000,6360,869,0
2019,376500,3.75,0.0023,1329.8,360,478000,5220,860,0
2019,156500,4.375,1.2114,1329.83,240,198000,4020,670,0
2019,266500,3.99,0.2157,1330,180,338000,9180,579,0
2019,326500,4.125,0.0292,1330,360,448000,3060,762,0
2019,436500,4.25,0.7366,1330,336,488000,7560,713,0
2019,146500,4.625,0.4214,1330,360,158000,3300,835,0
2019,186500,3.99,0.4794,1330.08,360,648000,21180,627,0
2019,126500,4.5,1.5213,1330.08,360,178000,1860,703,0
2019,306500,4.875,0.9155,1330.09,360,408000,12600,793,1
2019,306500,4.375,0.9922,1330.1,360,318000,17400,630,0
2019,396500,4.125,0.2417,1330.17,360,418000,6180,714,0
2019,236500,3.875,0.3107,1330.18,360,398000,7740,863,0
2019,396500,3.125,0.0811,1330.38,180,438000,8400,505,0
2019,326500,3.75,0.1203,1330.76,360,448000,8280,674,0
2019,296500,4.5,1.0885,1330.79,360,308000,3180,829,0
2019,296500,3.625,0.486,1330.8,228,508000,4800,858,0
2019,146500,3.75,1.5327,1331.23,180,178000,5220,723,0
2019,706500,3.375,0.8413,1331.27,360,728000,7740,728,0
2019,66500,4.75,1.6326,1331.32,360,118000,1320,733,0
2019,196500,4.375,0.6394,1331.38,360,248000,2580,623,0
2019,366500,4.75,0.2352,1331.42,360,538000,5160,739,0
2019,356500,3.625,-0.0469,1331.5,360,718000,4800,688,0
2019,456500,3.5,0.1499,1331.63,360,538000,4920,820,0
2019,236500,4.25,-0.1342,1331.66,360,508000,5220,581,0
2019,466500,5.125,0.714,1331.8,360,538000,9540,722,1
2019,96500,3.99,1.044,1331.91,360,118000,2160,510,0
2019,346500,3.25,0.2264,1331.94,360,408000,5820,887,0
2019,456500,3.625,-0.212,1332,360,788000,8340,791,0
2019,106500,3.375,0.2356,1332.31,360,118000,5220,536,0
2019,416500,3.625,-0.0901,1332.5,360,878000,4020,843,0
2019,216500,4.75,0.348,1332.5,360,1808000,5220,843,0
2019,536500,4.375,0.1916,1332.57,360,558000,18300,805,0
2019,326500,3.625,-0.0974,1332.72,360,408000,3900,710,0
2019,316500,3.5,0.0189,1332.8,360,408000,3960,637,0
2019,196500,4,0.0179,1332.8,360,258000,5880,576,0
2019,416500,3.625,0.0968,1332.88,360,518000,12840,831,0
2019,426500,4.25,0.1547,1333.09,360,538000,6900,697,0
2019,386500,4.375,0.3569,1333.17,360,458000,4500,536,0
2019,186500,5.375,1.9534,1333.5,360,198000,6060,740,1
2019,456500,4.875,1.4678,1333.64,360,468000,7440,728,1
2019,306500,4.125,-0.0178,1334,360,908000,7980,516,0
2019,256500,3.75,0.0977,1334.4,360,388000,6180,867,0
2019,486500,3.75,-0.0053,1334.44,360,858000,13140,779,0
2019,456500,3.75,0.2671,1334.5,180,508000,43500,615,0
2019,236500,3.99,0.2019,1334.5,360,318000,3660,816,0
2019,566500,3.75,0.0592,1334.71,360,678000,8940,877,0
2019,106500,3.375,0.4326,1334.83,360,158000,3240,823,0
2019,506500,4.25,0.0526,1335,360,548000,9540,853,0
2019,306500,4.5,0.3809,1335,360,538000,11160,749,0
2019,96500,4.875,0.9988,1335.13,240,168000,2760,708,1
2019,446500,4.375,0.2145,1335.19,360,648000,4440,773,0
2019,386500,3.875,-0.1229,1335.4,360,818000,5340,510,0
2019,76500,3.875,1.0314,1335.46,360,128000,2340,672,0
2019,236500,2.875,0.1119,1335.59,360,238000,4200,644,0
2019,86500,3.99,1.1258,1335.73,360,108000,4380,675,0
2019,766500,3.69,0.0128,1335.78,360,1128000,7440,508,0
2019,516500,3.75,-0.0118,1335.89,360,638000,9000,704,0
2019,386500,3.875,0.3089,1336.13,360,648000,12420,846,0
2019,276500,3.75,0.8887,1336.5,360,278000,7500,897,0
2019,246500,3.625,0.0115,1336.54,360,448000,3540,757,0
2019,396500,3.25,0.3762,1336.77,360,408000,5520,682,0
2019,306500,3.875,0.2917,1337,360,378000,3060,679,0
2019,236500,3,-0.0458,1337.1,180,608000,8340,514,0
2019,416500,3.625,-0.1856,1337.25,360,558000,6120,838,0
2019,156500,3.99,0.4223,1337.5,180,258000,6720,809,0
2019,216500,3.99,0.8583,1337.5,156,308000,7920,670,0
2019,76500,4.125,0.5933,1337.5,180,168000,2880,556,0
2019,156500,4.75,0.4772,1337.5,360,268000,2460,674,0
2019,236500,4.75,0.5308,1337.5,324,258000,3960,679,0
2019,156500,4.875,0.4221,1337.5,360,258000,2760,707,1
2019,76500,5.625,1.4952,1337.5,360,148000,1920,689,1
2019,446500,3.625,-0.0032,1337.8,360,848000,10080,658,0
2019,616500,3.75,0.225,1338.62,360,658000,10260,537,0
2019,156500,4.625,0.7892,1338.63,180,1028000,5340,833,0
2019,176500,4.5,0.4291,1338.7,360,258000,3120,572,0
2019,176500,3.375,-0.0379,1338.72,360,238000,2700,761,0
2019,256500,3.875,0.857,1338.75,240,368000,4560,512,0
2019,556500,3.875,0.5105,1339.17,360,588000,6720,539,0
2019,196500,3.625,0.6616,1339.24,180,248000,11400,567,0
2019,286500,3.875,-0.3344,1339.38,360,478000,5040,731,0
2019,56500,3.375,1.4569,1339.44,180,108000,3960,590,0
2019,156500,4.5,0.7483,1339.57,180,268000,2400,868,0
2019,76500,4.5,1.7474,1339.98,360,118000,2280,807,0
2019,666500,3.75,0.233,1340,360,738000,9000,838,0
2019,306500,4.25,1.0071,1340,180,1248000,29580,899,0
2019,266500,4.75,0.9169,1340,360,268000,5340,834,0
2019,536500,4.875,0.532,1340,360,678000,5880,522,1
2019,416500,3.625,-0.0785,1340.08,360,478000,8100,721,0
2019,336500,4,-0.287,1340.12,360,428000,4560,556,0
2019,326500,4.875,0.3291,1340.12,360,478000,4200,867,1
2019,706500,3.375,-0.2174,1340.65,360,1008000,20400,648,0
2019,256500,3.75,-0.2459,1340.7,360,308000,2400,755,0
2019,266500,4.375,0.1135,1340.75,360,478000,6420,572,0
2019,446500,4.125,0.3738,1340.88,360,608000,17160,821,0
2019,316500,3.875,0.176,1340.93,360,388000,4560,648,0
2019,396500,3.99,0.1715,1341.07,360,578000,5880,653,0
2019,466500,3.75,0.1797,1341.19,360,628000,8760,668,0
2019,556500,3.875,0.3223,1341.24,360,608000,17400,854,0
2019,446500,3.75,0.0503,1341.26,360,748000,7140,633,0
2019,416500,3.99,0.7717,1341.34,180,428000,18660,723,0
2019,46500,4.125,0.9057,1341.65,360,58000,1380,894,0
2019,726500,3.875,-0.4331,1341.84,360,1208000,9360,577,0
2019,86500,4.125,1.3853,1341.88,360,88000,3240,589,0
2019,86500,4.99,1.6679,1341.88,360,88000,10500,675,1
2019,306500,4.375,0.9612,1342.02,360,338000,6120,783,0
2019,386500,3.375,-0.0488,1342.11,360,418000,9780,870,0
2019,576500,4.25,0.9439,1342.32,360,668000,10020,711,0
2019,446500,4,-0.05,1342.4,360,648000,4080,552,0
2019,156500,4.99,0.8979,1342.5,360,228000,5460,680,1
2019,266500,4.5,0.5909,1342.54,360,318000,4980,555,0
2019,96500,4.875,1.3776,1342.79,360,138000,4560,836,1
2019,136500,3.5,1.2181,1343,180,158000,5640,842,0
2019,276500,3.99,-0.2505,1343.05,360,408000,3120,546,0
2019,286500,4.375,0.9887,1343.05,360,298000,4980,631,0
2019,156500,3.99,0.3552,1343.15,360,248000,2280,806,0
2019,596500,4.375,0.1062,1343.88,360,718000,10560,806,0
2019,216500,5.125,1.0567,1343.9,360,328000,7560,565,1
2019,246500,3.125,0.03,1344.1,360,308000,4920,729,0
2019,196500,4.125,0.6795,1344.13,360,218000,4800,848,0
2019,66500,4.25,1.6369,1344.14,360,68000,3060,535,0
2019,376500,3.125,-0.0464,1344.17,180,888000,9240,573,0
2019,476500,3.99,0.2755,1344.17,360,618000,10860,708,0
2019,366500,3.25,0.4524,1344.52,360,428000,7080,555,0
2019,546500,3.99,-0.09,1344.6,360,728000,7560,721,0
2019,416500,4,0.2898,1344.68,360,688000,4980,566,0
2019,446500,3.375,-0.187,1345,360,608000,5700,814,0
2019,436500,3.875,0.248,1345,360,628000,5520,790,0
2019,256500,3.99,0.345,1345,360,318000,3060,567,0
2019,506500,3.99,0.421,1345,360,578000,8640,611,0
2019,186500,4.5,0.7381,1345,360,208000,4800,832,0
2019,646500,4.5,0.866,1345,360,1008000,17700,501,0
2019,506500,4.625,0.4429,1345,360,818000,5700,609,0
2019,176500,4.75,0.4048,1345,360,388000,2040,779,0
2019,396500,3.56,-0.1203,1345.72,360,568000,6900,682,0
2019,426500,3.99,0.218,1345.86,360,478000,8220,539,0
2019,556500,4.18,0.0282,1346.04,360,878000,9240,847,0
2019,356500,4.75,0.6118,1346.29,360,388000,7800,746,0
2019,156500,5.5,1.1787,1346.38,360,218000,2100,607,1
2019,226500,3.625,0.1101,1346.4,324,268000,2880,516,0
2019,296500,3.99,0.2167,1346.48,360,368000,4020,697,0
2019,96500,4.5,1.897,1346.54,360,108000,5220,713,0
2019,156500,4.875,1.3197,1346.68,360,198000,8400,533,1
2019,526500,3.5,-0.2466,1346.8,360,848000,13200,634,0
2019,176500,4.75,1.1943,1346.88,360,198000,6000,604,0
2019,266500,4.875,0.7787,1347.12,360,358000,14160,568,1
2019,256500,4.125,-0.2662,1347.5,360,458000,2700,896,0
2019,336500,3.625,0.2431,1347.57,360,388000,6060,513,0
2019,246500,3.375,-0.1681,1347.62,360,558000,6900,655,0
2019,276500,3.625,-0.189,1347.71,360,388000,2580,891,0
2019,516500,4.375,0.9262,1347.84,360,578000,8280,720,0
2019,616500,4.125,-0.0111,1347.85,360,1548000,14760,700,0
2019,706500,4.5,0.3243,1348,360,1358000,7800,649,0
2019,296500,3.75,0.1226,1348.2,360,428000,3720,737,0
2019,556500,4.5,0.9418,1348.76,360,708000,10680,654,0
2019,176500,4.75,0.5391,1349,360,178000,3720,596,0
2019,246500,4,-0.035,1349.05,360,358000,24300,532,0
2019,646500,3.875,-0.2696,1349.5,360,668000,9000,638,0
2019,76500,5.375,1.1447,1349.5,360,138000,840,710,1
2019,296500,4.56,-0.0331,1349.54,360,528000,5520,786,0
2019,296500,4,0.553,1349.58,360,308000,4620,742,0
2019,156500,4.625,0.8292,1349.63,360,148000,7260,677,0
2019,296500,3.125,0.0124,1349.65,180,1108000,4560,774,0
2019,116500,4.56,0.5967,1349.69,360,128000,2760,575,0
2019,336500,3.75,0.0241,1349.7,360,568000,4260,710,0
2019,716500,4.375,0.0764,1349.7,360,988000,10200,707,0
2019,446500,2.99,-0.178,1349.76,180,998000,7800,818,0
2019,456500,3.375,-0.0921,1350,324,598000,7320,570,0
2019,366500,3.625,0.1577,1350,360,418000,8100,658,0
2019,216500,3.875,0.3129,1350,360,458000,3180,629,0
2019,136500,4.49,1.469,1350,360,198000,3540,535,0
2019,226500,4.56,0.4372,1350,360,278000,4500,888,0
2019,126500,4.75,1.1271,1350,240,208000,5220,781,0
2019,186500,4.75,0.5776,1350,360,188000,5520,578,0
2019,366500,4.75,0.396,1350,360,558000,5760,788,0
2019,356500,4.75,0.2762,1350,360,398000,7920,895,0
2019,416500,4.75,0.346,1350,360,558000,16140,854,0
2019,486500,4.875,0.7218,1350,360,608000,8760,537,1
2019,66500,5.5,0.9792,1350,360,248000,1320,740,1
2019,206500,3.375,0.3123,1350.45,180,288000,4200,514,0
2019,276500,3.99,0.1866,1350.47,360,358000,4500,850,0
2019,586500,4.125,0.4631,1350.59,360,658000,8700,775,0
2019,226500,3.625,0.138,1351,360,238000,3600,579,0
2019,286500,3.99,0.2734,1351,360,358000,10260,762,0
2019,166500,4.5,0.8019,1351.25,360,178000,3300,657,0
2019,416500,3.99,-0.0139,1351.3,360,768000,5280,767,0
2019,236500,3.25,0.1559,1351.68,180,378000,8220,759,0
2019,486500,3.75,-0.0456,1352.12,300,868000,6600,900,0
2019,276500,5.125,0.844,1352.5,360,428000,5340,751,1
2019,126500,4.75,1.4972,1352.63,360,178000,3900,554,0
2019,496500,4.99,0.5496,1352.71,360,528000,9720,567,1
2019,206500,3.625,0.3295,1353,360,238000,3240,755,0
2019,226500,3.375,0.3046,1353.03,360,298000,2940,546,0
2019,476500,3.875,0.2638,1353.09,360,558000,6240,864,0
2019,566500,4.25,-0.091,1353.1,360,718000,7020,713,0
2019,396500,3.99,0.6557,1353.16,360,418000,6060,797,0
2019,166500,4.375,0.9489,1353.27,360,188000,2460,534,0
2019,106500,4.625,0.3159,1353.44,360,388000,4260,569,0
2019,466500,3.375,0.5456,1353.59,360,468000,6360,877,0
2019,156500,4.99,1.2524,1353.69,360,218000,5520,794,1
2019,376500,4.125,0.2213,1353.88,360,398000,6840,548,0
2019,126500,3.5,0.4869,1354,180,378000,6540,518,0
2019,316500,4.56,0.7808,1354.38,360,488000,12060,890,0
2019,176500,4.99,0.7575,1354.48,360,368000,4320,738,1
2019,226500,3.99,0.5789,1354.5,360,348000,2520,768,0
2019,276500,4.375,1.0529,1354.51,360,278000,6900,791,0
2019,326500,3.875,0.3395,1354.55,360,448000,8520,655,0
2019,346500,4.25,1.1086,1354.63,360,368000,6360,886,0
2019,146500,4.5,1.0841,1354.68,360,158000,4740,748,0
2019,206500,4.375,0.0431,1354.7,360,338000,2640,896,0
2019,206500,3.99,0.4661,1354.72,360,228000,5580,758,0
2019,116500,3.625,0.1326,1355,360,148000,2700,799,0
2019,96500,4.25,1.658,1355,360,98000,2160,615,0
2019,506500,4.25,0.1372,1355,360,638000,4740,864,0
2019,136500,4.375,0.921,1355,360,138000,5340,551,0
2019,216500,3.625,-0.0579,1355.48,360,428000,8400,777,0
2019,576500,3.75,0.0663,1355.5,360,798000,13500,581,0
2019,296500,4.125,-0.2726,1355.5,360,528000,8700,717,0
2019,106500,5.375,1.4759,1355.55,360,158000,6660,856,1
2019,276500,3.125,0.0853,1355.76,360,348000,5700,675,0
2019,226500,4.75,1.3506,1355.98,360,238000,3120,539,0
2019,376500,3.5,-0.0725,1356.2,360,458000,5580,858,0
2019,396500,4.75,0.4566,1356.22,360,418000,4440,802,0
2019,256500,4.125,-0.1537,1356.25,360,298000,4440,825,0
2019,596500,4.125,0.0213,1356.6,360,748000,15360,505,0
2019,136500,3.75,-0.0262,1356.75,360,208000,3720,689,0
2019,206500,3.625,0.0995,1356.76,360,628000,7500,689,0
2019,106500,3.875,1.0568,1357.49,300,128000,8220,804,0
2019,226500,3.625,-0.0686,1357.5,360,458000,8700,815,0
2019,226500,3.99,0.377,1357.5,360,258000,6600,731,0
2019,126500,3.99,1.5977,1357.56,180,168000,3900,777,0
2019,286500,3.99,0.2869,1357.6,360,558000,3540,834,0
2019,266500,2.99,-0.6584,1357.9,360,668000,3600,870,0
2019,206500,4.99,0.5391,1357.9,360,248000,12420,593,1
2019,906500,5.625,1.0512,1357.98,360,1258000,51180,531,1
2019,106500,4.5,1.1978,1358.08,360,178000,3480,698,0
2019,166500,5.125,1.1434,1358.2,360,798000,1860,776,1
2019,116500,5.125,1.8724,1358.51,360,128000,2640,674,1
2019,376500,3.99,0.3659,1358.76,360,508000,10260,519,0
2019,596500,3.625,-0.2158,1358.9,360,998000,9300,704,0
2019,286500,3.99,0.4121,1359,360,438000,6180,880,0
2019,186500,4.875,0.7021,1359,360,188000,4440,505,1
2019,346500,4.25,-0.0903,1359.02,360,438000,3840,611,0
2019,446500,3.875,0.1273,1359.07,360,618000,9180,747,0
2019,246500,3.125,0.0396,1359.15,180,358000,6840,822,0
2019,186500,4.99,0.8925,1359.22,360,188000,3360,880,1
2019,166500,4.75,0.42,1359.25,360,308000,2340,636,0
2019,656500,3.625,0.007,1359.36,360,818000,6960,574,0
2019,156500,5.125,1.2389,1359.76,360,168000,2700,528,1
2019,46500,5.5,1.0383,1359.97,360,58000,1440,642,1
2019,336500,3.49,0.6192,1360,360,398000,10440,593,0
2019,136500,3.875,1.0827,1360,360,168000,5040,593,0
2019,226500,4.49,1.5017,1360,360,298000,13500,720,0
2019,286500,4.75,0.5118,1360,360,328000,11580,591,0
2019,166500,4.99,0.5123,1360,360,218000,4200,896,1
2019,326500,4.56,0.8203,1360.12,360,428000,14220,707,0
2019,196500,4.5,1.4418,1360.42,360,198000,6180,890,0
2019,516500,3.625,-0.0718,1360.45,360,568000,8760,897,0
2019,536500,4.625,-0.1476,1360.5,324,548000,8580,517,0
2019,356500,3.69,-0.0453,1360.58,360,448000,3360,891,0
2019,326500,4.125,0.3806,1360.78,360,488000,4860,674,0
2019,116500,3.99,0.9567,1360.8,180,248000,5520,539,0
2019,676500,3.5,0.0077,1360.99,360,1158000,7680,867,0
2019,206500,3.625,0.0484,1361,360,428000,5520,705,0
2019,356500,4,-0.0813,1361.1,360,488000,5520,765,0
2019,76500,4.5,1.6971,1361.13,360,88000,4200,625,0
2019,236500,2.99,0.0011,1361.14,360,268000,3600,516,0
2019,486500,3.99,0.5518,1361.47,360,538000,10620,863,0
2019,86500,3.99,0.5253,1361.5,360,98000,2160,651,0
2019,556500,3.99,0.2251,1361.52,360,978000,12300,533,0
2019,66500,5.375,1.2267,1361.88,360,88000,2040,616,1
2019,526500,4.18,-0.0676,1361.9,360,678000,7560,897,0
2019,146500,3.075,-0.1412,1362,360,188000,6120,752,0
2019,666500,3.875,0.1172,1362,360,828000,13680,838,0
2019,406500,3.375,-0.2737,1362.12,360,548000,10020,650,0
2019,206500,4.625,0.9882,1362.12,360,278000,3240,829,0
2019,166500,4.75,0.5915,1362.19,360,178000,2340,867,0
2019,106500,4.125,0.9045,1362.22,360,148000,1620,654,0
2019,486500,3.25,-0.1317,1362.26,360,548000,11820,577,0
2019,306500,3.625,0.0431,1362.37,360,528000,6420,689,0
2019,226500,3.875,0.1902,1362.44,360,358000,3360,745,0
2019,46500,3.875,1.1627,1362.5,360,68000,1620,792,0
2019,176500,3.99,0.377,1362.5,360,228000,2400,531,0
2019,176500,5.125,0.8047,1362.5,360,318000,4500,533,1
2019,406500,4,0.2828,1362.78,360,498000,6600,526,0
2019,226500,3.625,0.4682,1362.86,240,508000,3300,770,0
2019,506500,3.75,0.0959,1362.96,360,678000,13500,624,0
2019,176500,4.75,0.4433,1363,324,218000,4260,687,0
2019,176500,4.99,0.5993,1363,360,298000,3660,743,1
2019,66500,4.125,1.4679,1363.13,180,98000,2580,821,0
2019,306500,3.625,0.1256,1363.21,360,348000,3480,590,0
2019,306500,3.625,0.0947,1363.23,360,568000,2820,723,0
2019,316500,3.625,0.1116,1363.25,360,458000,3720,892,0
2019,386500,4.625,0.3492,1363.61,360,488000,4680,550,0
2019,376500,3.375,-0.1945,1363.72,360,508000,5160,744,0
2019,96500,4.99,0.6108,1364,360,128000,1440,854,1
2019,466500,3,-0.0725,1364.09,180,598000,6780,603,0
2019,496500,3.75,0.2796,1364.13,360,558000,5640,817,0
2019,106500,3.25,0.3436,1364.2,240,268000,1620,517,0
2019,426500,4,0.1985,1364.22,360,608000,4260,704,0
2019,346500,4.56,0.2039,1364.35,360,618000,14820,888,0
2019,306500,3.375,-0.2601,1364.57,360,568000,2940,522,0
2019,336500,4.99,0.9102,1364.62,360,458000,12060,543,1
2019,586500,3.99,0.0251,1364.68,360,738000,12600,837,0
2019,86500,4.5,0.3317,1365,360,118000,1140,710,0
2019,366500,4.5,0.8188,1365,360,458000,8280,544,0
2019,606500,4.625,0.9881,1365,360,878000,10920,788,0
2019,386500,4.875,0.457,1365,360,488000,13260,508,1
2019,126500,5.375,1.1119,1365,360,138000,3660,683,1
2019,166500,5.625,1.418,1365,360,328000,2760,523,1
2019,276500,4.5,0.414,1365.17,360,358000,3300,878,0
2019,166500,4,0.3063,1365.19,360,228000,2880,857,0
2019,166500,3.875,0.2041,1365.24,360,228000,7080,799,0
2019,146500,4.5,0.2017,1365.33,360,168000,8820,823,0
2019,396500,3.625,-0.0205,1365.42,360,878000,8940,541,0
2019,436500,4.56,0.3842,1365.65,360,558000,5460,713,0
2019,586500,3.75,0.1635,1365.66,360,808000,9180,524,0
2019,266500,3.75,0.1679,1365.67,360,288000,4200,795,0
2019,416500,3.99,0.4584,1365.68,360,518000,5880,750,0
2019,216500,4.99,1.2876,1365.71,360,308000,6960,649,1
2019,76500,4.5,1.0102,1365.75,360,88000,5580,631,0
2019,76500,4.625,1.098,1365.75,360,88000,1680,648,0
2019,86500,5.375,1.3532,1366,360,98000,4500,725,1
2019,86500,4.99,1.4176,1366.15,360,448000,9120,610,1
2019,286500,3.625,0.0874,1366.95,360,398000,7740,550,0
2019,486500,3.875,0.0554,1367.07,360,748000,32640,670,0
2019,56500,4.25,1.6159,1367.59,360,68000,1080,587,0
2019,386500,3.5,-0.1539,1367.75,360,518000,7200,815,0
2019,276500,4.5,1.4703,1367.75,360,358000,7320,644,0
2019,186500,4.375,0.8624,1368,360,228000,4500,822,0
2019,216500,4,0.4309,1368.01,360,228000,3360,632,0
2019,286500,3.625,-0.0568,1368.28,360,528000,3660,514,0
2019,176500,5.125,0.9668,1368.44,240,238000,3000,893,1
2019,316500,4.5,0.2483,1368.7,360,508000,8700,509,0
2019,316500,3.875,0.324,1368.74,360,458000,7860,803,0
2019,356500,4,-0.1671,1369,360,658000,4320,563,0
2019,56500,4.375,1.347,1369,180,88000,6180,540,0
2019,86500,5.5,1.1391,1369,360,108000,1920,834,1
2019,526500,3.75,0.1291,1369.12,360,588000,5520,782,0
2019,276500,3.99,1.0812,1369.25,360,318000,3240,544,0
2019,196500,3.375,-0.1478,1369.26,360,598000,7680,523,0
2019,246500,4.5,1.9077,1369.37,360,258000,4440,578,0
2019,246500,3.25,0.078,1369.5,180,348000,4260,704,0
2019,386500,4.375,-0.0397,1369.63,360,498000,6180,754,0
2019,606500,4.18,-0.1206,1369.67,360,758000,11700,833,0
2019,606500,3.75,0.256,1369.83,360,638000,6600,625,0
2019,566500,3.56,-0.1264,1369.97,360,868000,8280,784,0
2019,216500,4.125,0.4301,1370,360,278000,5880,767,0
2019,136500,4.5,0.863,1370,360,188000,2220,878,0
2019,366500,4.625,0.496,1370,360,878000,8100,715,0
2019,436500,3.5,-0.1325,1370.02,360,488000,9720,551,0
2019,296500,4.375,-0.0463,1370.08,360,408000,3840,783,0
2019,176500,4.99,0.8627,1370.13,360,468000,5340,502,1
2019,186500,4.75,0.4908,1370.25,360,208000,5520,521,0
2019,136500,4.99,1.5129,1370.3,324,148000,1800,564,1
2019,426500,3.125,-0.4744,1370.53,360,428000,4980,576,0
2019,726500,4.25,-0.061,1370.6,360,1358000,10200,777,0
2019,176500,4.75,0.47,1370.63,360,228000,4920,838,0
2019,636500,4.375,0.6416,1370.65,360,728000,10260,711,0
2019,176500,4.625,0.4213,1371,360,428000,4740,576,0
